customer_id,product_name,journey_length,currently_customer,customer age group at the point of sign up
116666,product4,277,N,25-35
116678,product11,383,N,25-35
116691,product11,457,N,25-35
116694,product11,251,N,35-45
116702,product2,338,N,under 18
116714,product2,130,N,above 45
116723,product1,2464,N,under 18
116723,product11,325.5,N,under 18
116728,product10,138,Y,under 18
116731,product8,223,Y,under 18
116732,product8,223,N,under 18
116747,product2,385,N,above 45
116759,product2,325.5,N,under 18
116768,product2,11,N,25-35
116827,product5,367,Y,above 45
116834,product5,4175,N,25-35
116844,product8,200.5,N,under 18
116854,product2,224,N,above 45
116857,product2,349,N,under 18
116903,product1,251.5,N,under 18
116938,product2,349,Y,under 18
116957,product2,224,N,under 18
116978,product2,259,N,above 45
116999,product2,161,N,above 45
117077,product10,305.5,N,under 18
117107,product2,189,N,above 45
117113,product2,321.5,N,under 18
117121,product5,512.5,N,under 18
117125,product11,30,N,above 45
117132,product2,441,N,under 18
117148,product5,434,N,25-35
117163,product2,110,Y,above 45
117166,product4,225,Y,under 18
117182,product3,376,N,under 18
117183,product3,32,N,under 18
117183,product7,376,N,under 18
117188,product5,422,N,25-35
117207,product11,19,N,35-45
117221,product11,523,N,25-35
117247,product2,353.5,N,under 18
117248,product2,9,N,under 18
117252,product2,447,N,25-35
117257,product4,273,N,25-35
117266,product5,3885,Y,25-35
117269,product11,523,N,25-35
117284,product4,77,N,above 45
117294,product3,349,N,under 18
117317,product3,440,N,other
117348,product1,347.5,Y,under 18
117354,product11,484,N,under 18
117365,product2,325.5,N,under 18
117371,product2,321.5,Y,under 18
117391,product5,434,N,25-35
117400,product2,196,Y,above 45
117498,product11,251.5,N,under 18
117500,product4,81,N,under 18
117505,product5,485,N,under 18
117517,product2,440,N,other
117554,product11,276,Y,under 18
117575,product11,97,N,25-35
117595,product11,2291,N,25-35
117606,product3,98,Y,under 18
117627,product2,18,N,under 18
117636,product2,324,N,25-35
117639,product2,128,Y,under 18
117645,product2,321.5,N,under 18
117648,product5,485,N,under 18
117649,product5,512.5,N,under 18
117653,product8,96,Y,under 18
117654,product2,92,Y,under 18
117664,product2,349,N,under 18
117674,product8,371,N,under 18
117677,product4,277,N,25-35
117683,product11,413,N,25-35
117688,product2,43,Y,25-35
117699,product7,248,N,35-45
117725,product8,190,N,under 18
117741,product8,223,N,under 18
117758,product10,13,N,under 18
117771,product6,386,N,above 45
117780,product1,235,N,under 18
117799,product1,252.5,N,under 18
117810,product2,71,Y,under 18
117818,product2,342.5,N,under 18
117859,product2,196,N,above 45
117863,product2,133,N,above 45
117865,product2,333,N,under 18
117876,product5,370,N,25-35
117877,product10,386,N,above 45
117922,product2,614,N,under 18
117932,product3,376,N,under 18
117947,product1,419.5,N,25-35
117955,product2,480,N,under 18
117958,product2,321.5,N,under 18
117968,product8,223,Y,under 18
117970,product8,223,N,under 18
118004,product2,182,N,above 45
118027,product11,81,N,under 18
118031,product5,388,N,under 18
118038,product10,1569,N,18 - 25
118038,product9,194,Y,18 - 25
118050,product2,124.5,N,above 45
118056,product8,527,N,under 18
118056,product4,211,N,under 18
118084,product3,218,N,25-35
118093,product3,374,N,under 18
118101,product11,31,N,under 18
118101,product8,251.5,N,under 18
118108,product11,68,N,25-35
118115,product5,485,N,under 18
118130,product1,3131,N,18 - 25
118136,product2,365,N,25-35
118138,product2,126,N,under 18
118146,product2,353.5,Y,under 18
118163,product10,1358,N,35-45
118164,product10,386,Y,above 45
118202,product5,1169,N,25-35
118221,product5,2019,N,25-35
118225,product8,223,N,under 18
118233,product7,245,N,18 - 25
118308,product3,362.5,N,under 18
118321,product11,30,N,25-35
118330,product2,109,N,25-35
118407,product3,112,N,above 45
118421,product3,102,N,above 45
118424,product3,358,Y,25-35
118434,product11,27,N,25-35
118438,product2,386,N,above 45
118453,product11,484,N,under 18
118477,product5,3500,N,under 18
118534,product2,54,N,under 18
118535,product2,265,N,under 18
118542,product2,423,N,25-35
118555,product7,3609,N,under 18
118561,product7,386,N,above 45
118565,product10,1223,N,25-35
118630,product2,351,N,25-35
118631,product2,84,N,under 18
118656,product11,454.5,N,above 45
118663,product10,7994,N,under 18
118681,product10,16,N,under 18
118698,product10,26,N,above 45
118702,product3,287,N,25-35
118720,product3,362.5,N,under 18
118724,product11,259,N,under 18
118732,product11,413,Y,25-35
118734,product11,454.5,Y,above 45
118774,product2,24,N,25-35
118787,product3,379,N,above 45
118811,product3,376,N,under 18
118819,product2,393,N,25-35
118820,product2,396,N,25-35
118821,product2,350,N,under 18
118882,product10,355,N,18 - 25
118907,product1,,N,under 18
118908,product11,518,N,25-35
118918,product3,376,Y,under 18
118928,product10,332.5,N,above 45
118930,product5,388,Y,under 18
118936,product2,1124.5,N,25-35
118956,product2,161,N,above 45
118970,product2,333,Y,under 18
118974,product2,280,N,under 18
118977,product4,225,N,under 18
118991,product8,208.5,N,under 18
118993,product6,0,Y,other
118996,product10,305.5,N,under 18
118998,product2,77,N,above 45
119009,product10,305.5,N,under 18
119010,product2,262,N,under 18
119015,product10,305.5,Y,under 18
119017,product10,,N,under 18
119021,product10,810,N,under 18
119032,product2,417.5,N,25-35
119040,product2,123,N,under 18
119055,product6,76,N,other
119071,product6,386,N,above 45
119091,product4,277,N,25-35
119107,product8,208.5,N,under 18
119120,product5,484,Y,under 18
119124,product3,376,N,under 18
119133,product1,324,Y,under 18
119142,product2,25,Y,under 18
119148,product2,325.5,N,under 18
119151,product5,323,Y,25-35
119195,product2,1428,Y,under 18
119204,product6,106,N,other
119211,product8,208.5,N,under 18
119213,product3,1696,N,under 18
119226,product8,223,N,under 18
119231,product2,333,N,under 18
119268,product5,62,N,above 45
119334,product2,386,N,18 - 25
119335,product11,449,N,18 - 25
119340,product10,413,N,other
119403,product2,435,N,25-35
119410,product2,154,N,above 45
119411,product2,182,N,above 45
119451,product3,376,N,under 18
119466,product11,1977,N,under 18
119547,product11,251.5,N,under 18
119558,product2,52,N,25-35
119560,product2,1368,N,under 18
119585,product2,333,N,under 18
119586,product11,423,N,above 45
119606,product2,168,N,above 45
119631,product7,248,N,35-45
119641,product5,18,N,above 45
119662,product7,60,N,under 18
119671,product8,208.5,N,under 18
119698,product10,938,N,under 18
119715,product11,276,N,under 18
119721,product2,91,N,under 18
119741,product5,294.5,N,25-35
119751,product8,208.5,N,under 18
119778,product1,4,N,under 18
119783,product5,315,Y,25-35
119801,product2,328,N,under 18
119844,product2,298.5,Y,under 18
119862,product2,408,N,25-35
119872,product4,258,N,25-35
119888,product8,211,N,under 18
119890,product3,376,Y,under 18
119921,product11,362,N,25-35
119956,product1,276,N,under 18
119960,product3,2765,N,under 18
119964,product10,609,N,25-35
119982,product8,190,N,under 18
120033,product2,3251,Y,25-35
120048,product2,84,N,under 18
120058,product2,87,N,under 18
120108,product11,27,Y,25-35
120150,product10,10360,N,18 - 25
120171,product2,321.5,N,under 18
120173,product2,324,N,under 18
120221,product3,1862,N,under 18
120271,product2,32,N,above 45
120289,product7,265.5,N,18 - 25
120351,product3,1594,N,above 45
120377,product2,161,N,above 45
120418,product2,22,N,above 45
120420,product1,276,N,under 18
120421,product10,305.5,Y,under 18
120430,product11,251.5,N,under 18
120433,product2,232,N,under 18
120450,product11,80,N,under 18
120471,product11,483,N,18 - 25
120500,product11,,Y,under 18
120503,product11,251.5,N,under 18
120536,product11,32,N,above 45
120584,product3,182,N,25-35
120598,product3,74,N,under 18
120606,product11,251.5,N,under 18
120637,product2,126,N,under 18
120660,product2,435,Y,25-35
120673,product2,298.5,N,under 18
120684,product11,47,N,under 18
120685,product3,2219,N,under 18
120704,product1,60,N,above 45
120721,product2,356,N,25-35
120723,product2,,N,under 18
120736,product8,190,N,under 18
120737,product1,505,N,under 18
120746,product5,1680,N,above 45
120768,product5,366,N,25-35
120809,product3,362.5,N,under 18
120820,product11,5182,N,under 18
120841,product2,72,N,above 45
120856,product1,298.5,N,under 18
120859,product8,190,N,under 18
120860,product8,190,N,under 18
120881,product2,231,N,above 45
120883,product2,438,N,25-35
120884,product2,79,N,above 45
120902,product5,469,N,25-35
120910,product10,683,N,18 - 25
120946,product1,257.5,N,under 18
120988,product3,362.5,N,under 18
120990,product5,437,N,25-35
121014,product3,260,N,18 - 25
121032,product10,138,Y,under 18
121039,product1,383,N,25-35
121061,product2,133,N,above 45
121067,product5,104,N,25-35
121112,product2,333,N,under 18
121121,product5,1776,N,above 45
121127,product4,2,N,25-35
121133,product8,190,N,under 18
121144,product2,257,N,under 18
121248,product11,41,Y,under 18
121254,product11,404.5,N,25-35
121257,product5,355,N,above 45
121262,product10,305.5,N,under 18
121263,product3,361.5,N,under 18
121265,product3,368,N,under 18
121270,product11,338,N,25-35
121272,product3,440,N,other
121301,product2,266.5,N,under 18
121311,product2,92,N,under 18
121320,product2,355,N,25-35
121329,product2,228,N,above 45
121334,product10,3817,N,under 18
121336,product2,355,N,25-35
121342,product5,430,N,25-35
121347,product1,288.5,N,under 18
121376,product2,22,N,25-35
121413,product3,349,N,under 18
121434,product2,391,N,25-35
121508,product5,0,Y,25-35
121518,product5,367,N,above 45
121519,product10,305.5,N,under 18
121550,product11,275.5,N,under 18
121553,product2,283.5,N,under 18
121579,product2,298.5,Y,under 18
121589,product8,190,N,under 18
121596,product2,3,N,25-35
121596,product8,384.5,N,25-35
121678,product8,190,N,under 18
121696,product3,3654,N,under 18
121700,product5,1193,N,under 18
121780,product10,3878,N,25-35
121823,product5,323,N,25-35
121836,product10,1419.5,N,25-35
121839,product3,2464,N,under 18
121848,product2,323.5,N,under 18
121852,product2,333,Y,under 18
121859,product2,298.5,N,under 18
121874,product2,413,N,25-35
121884,product2,105,N,above 45
121932,product2,89,N,under 18
121942,product2,298.5,N,under 18
121956,product8,190,N,under 18
121958,product8,190,N,under 18
121974,product8,190,N,under 18
121980,product8,190,N,under 18
121983,product5,51,N,25-35
121984,product5,22,N,25-35
121988,product8,211,N,under 18
122003,product2,423,N,25-35
122005,product2,265,Y,under 18
122087,product2,283.5,Y,under 18
122111,product5,323,N,25-35
122116,product10,779,N,18 - 25
122167,product2,63,Y,under 18
122169,product2,264,N,under 18
122181,product2,383,N,under 18
122181,product10,305.5,N,under 18
122213,product2,140,N,under 18
122238,product3,260,N,18 - 25
122246,product2,417.5,N,25-35
122248,product11,347.5,Y,under 18
122257,product2,283.5,N,under 18
122300,product10,1419.5,N,25-35
122308,product11,430,N,25-35
122335,product2,130,Y,above 45
122348,product11,277,N,35-45
122350,product1,76,N,above 45
122354,product8,190,N,under 18
122360,product8,190,N,under 18
122361,product8,190,N,under 18
122365,product7,301,N,35-45
122382,product1,3088,N,above 45
122387,product1,31,N,above 45
122400,product2,16,N,under 18
122426,product5,484,Y,under 18
122432,product1,62,N,above 45
122451,product2,124.5,Y,under 18
122456,product2,77,Y,under 18
122460,product2,298.5,N,under 18
122495,product5,989,N,25-35
122501,product5,168,N,under 18
122504,product5,422,N,25-35
122519,product10,305.5,N,under 18
122520,product11,505,N,under 18
122525,product10,2253,Y,above 45
122552,product2,292,N,under 18
122555,product2,280,N,under 18
122557,product2,158,N,above 45
122563,product2,81,N,under 18
122578,product5,336,N,above 45
122591,product5,484,N,under 18
122615,product2,417.5,Y,25-35
122643,product10,3822,N,25-35
122654,product3,168,N,above 45
122687,product5,484,N,under 18
122688,product4,258,N,25-35
122689,product2,4770,N,under 18
122694,product2,414.5,N,25-35
122699,product2,383,N,25-35
122715,product5,57,N,25-35
122719,product10,903,N,under 18
122734,product5,367,N,above 45
122740,product6,348.5,N,above 45
122762,product5,16436,N,25-35
122764,product3,182,N,25-35
122841,product2,129,N,above 45
122846,product2,321.5,Y,under 18
122873,product11,257.5,N,under 18
122879,product2,333,N,under 18
122888,product2,133,N,above 45
122960,product3,566,N,25-35
123006,product5,6,N,25-35
123009,product10,952,N,under 18
123011,product5,388,N,under 18
123030,product11,39,N,under 18
123055,product3,361.5,N,under 18
123073,product2,152,N,above 45
123077,product2,81,Y,25-35
123091,product2,65,N,under 18
123107,product2,292,N,under 18
123138,product2,53,N,under 18
123155,product2,414.5,Y,25-35
123182,product2,283.5,N,under 18
123216,product7,26,N,18 - 25
123226,product2,396,N,25-35
123238,product8,190,N,under 18
123252,product2,124.5,N,under 18
123271,product2,140,N,above 45
123301,product3,361.5,N,under 18
123312,product10,355,N,18 - 25
123321,product2,45,N,above 45
123335,product2,100,N,25-35
123338,product2,101,Y,under 18
123369,product8,206,N,under 18
123497,product8,211,N,under 18
123572,product2,3664,N,18 - 25
123583,product1,277,N,35-45
123649,product10,259.5,N,under 18
123665,product2,133,N,above 45
123710,product10,910,N,under 18
123721,product1,391,N,above 45
123745,product8,219,N,under 18
123745,product11,173,N,under 18
123771,product10,826,Y,above 45
123779,product11,331,N,25-35
123794,product4,258,N,25-35
123810,product2,257,N,under 18
123827,product2,,N,25-35
123839,product2,292,N,under 18
123864,product8,190,N,under 18
123874,product2,325.5,N,under 18
123877,product7,344,N,25-35
123878,product7,344,Y,25-35
123898,product7,29,N,25-35
123939,product2,53,N,above 45
123940,product2,379,N,above 45
123941,product10,594,N,above 45
123953,product11,303,N,under 18
123964,product10,338,N,18 - 25
123966,product2,423,N,25-35
123968,product11,198,N,under 18
123999,product2,265,N,under 18
124014,product2,230,N,18 - 25
124033,product10,4466,Y,18 - 25
124106,product7,393,N,under 18
124121,product11,350,N,under 18
124122,product1,364.5,N,under 18
124127,product1,51,N,above 45
124131,product11,292,N,under 18
124141,product2,265,Y,under 18
124142,product2,105,Y,under 18
124164,product5,484,N,under 18
124173,product10,110,N,under 18
124245,product1,,Y,35-45
124292,product10,1274,N,35-45
124301,product4,42,Y,25-35
124340,product5,794,N,25-35
124352,product3,376,N,under 18
124373,product2,101,Y,under 18
124397,product2,283.5,Y,under 18
124403,product2,203,Y,25-35
124442,product2,133,N,above 45
124446,product2,21,N,25-35
124446,product8,367.5,N,25-35
124463,product11,273,N,under 18
124480,product2,325.5,Y,under 18
124484,product8,190,N,under 18
124486,product8,,N,under 18
124507,product2,316,N,under 18
124510,product2,140,N,above 45
124526,product8,190,N,under 18
124535,product8,208.5,N,under 18
124536,product8,191.5,N,under 18
124540,product10,592,N,under 18
124544,product8,190,N,under 18
124571,product10,992,N,under 18
124572,product1,505,N,under 18
124573,product8,190,N,under 18
124577,product7,218,Y,18 - 25
124600,product10,330,Y,25-35
124606,product3,353,N,under 18
124617,product11,207,N,under 18
124630,product2,94,N,25-35
124635,product2,384.5,N,25-35
124650,product8,190,Y,under 18
124660,product8,190,N,under 18
124671,product2,396,N,25-35
124679,product2,257,N,under 18
124701,product7,248,Y,35-45
124712,product2,74,N,under 18
124721,product2,166,N,above 45
124757,product2,318.5,N,18 - 25
124781,product2,365,N,25-35
124785,product2,109,N,above 45
124794,product2,140,N,above 45
124804,product1,,N,above 45
124810,product2,126,N,under 18
124825,product10,896,Y,under 18
124830,product2,92,Y,under 18
124833,product2,265,N,under 18
124843,product3,182,N,25-35
124865,product3,2527,N,25-35
124868,product10,903,N,under 18
124871,product3,464,N,under 18
124909,product11,331,N,25-35
124920,product2,126,N,under 18
124921,product2,585,N,under 18
124928,product2,110,N,above 45
124953,product11,140,N,above 45
124980,product3,166,N,under 18
125008,product4,3886,N,25-35
125027,product1,324,N,under 18
125029,product10,183.5,N,under 18
125065,product5,343,N,above 45
125069,product5,366,N,25-35
125095,product3,353,N,under 18
125146,product5,42,N,under 18
125147,product11,347,N,under 18
125174,product2,265,N,under 18
125237,product7,15,N,35-45
125261,product7,15,N,35-45
125279,product2,316,N,under 18
125307,product4,258,Y,25-35
125309,product1,1,N,above 45
125318,product8,190,N,under 18
125321,product8,190,N,under 18
125328,product10,924,N,under 18
125335,product2,298.5,N,under 18
125358,product2,92,N,above 45
125364,product2,283.5,N,under 18
125375,product2,396,N,25-35
125401,product3,368,N,under 18
125426,product2,413,N,25-35
125437,product2,602,N,under 18
125449,product2,20,N,under 18
125455,product2,280,N,under 18
125467,product5,1953,N,25-35
125502,product2,597,Y,25-35
125504,product2,257,N,under 18
125539,product10,969,N,above 45
125544,product5,1065,N,above 45
125563,product2,265,Y,under 18
125589,product8,190,N,under 18
125604,product1,67,N,above 45
125662,product2,257,N,under 18
125679,product5,30,N,25-35
125680,product5,0,Y,25-35
125728,product2,133,N,above 45
125757,product1,383,N,above 45
125762,product2,275,N,under 18
125778,product2,192,N,under 18
125818,product10,1286,N,25-35
125827,product10,138,N,under 18
125838,product10,2870,N,35-45
125844,product4,,N,25-35
125856,product2,265,N,under 18
125885,product8,168.5,N,under 18
125892,product5,2366,N,above 45
125899,product4,3673,N,under 18
125915,product2,270.5,N,under 18
125975,product4,258,N,25-35
125982,product2,1223,N,25-35
125984,product11,671,N,under 18
125984,product4,277,N,under 18
125990,product2,347.5,N,25-35
126011,product8,206,N,under 18
126019,product5,294.5,N,25-35
126028,product3,353,N,under 18
126029,product5,4,N,25-35
126046,product5,320,N,25-35
126060,product1,347.5,N,under 18
126063,product2,365,N,25-35
126093,product3,2051,N,25-35
126164,product3,464,Y,under 18
126167,product2,257,N,under 18
126171,product2,398.5,N,under 18
126210,product10,1146,N,25-35
126234,product11,265.5,N,under 18
126268,product5,366,N,25-35
126272,product10,594,N,above 45
126315,product8,190,N,under 18
126324,product2,56,N,under 18
126357,product2,10,Y,under 18
126371,product2,257,N,under 18
126377,product2,109,N,above 45
126390,product2,324,Y,25-35
126430,product2,265,N,under 18
126436,product2,265,N,under 18
126437,product2,257,N,under 18
126439,product5,411,N,under 18
126446,product1,391,N,above 45
126460,product7,218,N,18 - 25
126502,product5,44,N,25-35
126523,product11,,N,25-35
126543,product3,368,N,under 18
126551,product3,362.5,N,under 18
126574,product10,125,N,above 45
126575,product8,190,N,under 18
126579,product3,218,N,25-35
126593,product2,37,N,under 18
126601,product2,265,N,under 18
126632,product1,57,N,under 18
126636,product2,275,Y,under 18
126665,product8,206,N,under 18
126682,product1,347.5,Y,above 45
126687,product1,193,N,35-45
126726,product3,368,N,under 18
126741,product10,230,N,18 - 25
126749,product2,262,N,under 18
126761,product2,,N,25-35
126762,product2,58,N,under 18
126778,product11,1355,N,under 18
126817,product1,330,N,above 45
126820,product2,101,Y,under 18
126854,product2,129,N,above 45
126858,product2,124.5,N,under 18
126904,product3,368,N,under 18
126905,product3,368,N,under 18
126908,product8,190,N,under 18
126938,product3,166,N,under 18
126940,product3,362.5,N,under 18
126966,product2,396,N,25-35
126968,product2,275,Y,under 18
127024,product10,161,N,under 18
127029,product5,366,N,25-35
127047,product2,275,N,under 18
127065,product5,370,N,25-35
127087,product3,357,N,under 18
127089,product1,320,N,25-35
127094,product11,,N,under 18
127120,product5,339.5,Y,above 45
127127,product1,4784,N,under 18
127155,product2,0,Y,under 18
127164,product8,190,N,under 18
127172,product7,313.5,N,under 18
127187,product3,368,N,under 18
127198,product2,101,N,under 18
127204,product2,133,N,above 45
127207,product2,78.5,N,above 45
127219,product5,370,N,25-35
127278,product1,330,N,above 45
127393,product2,365,N,25-35
127399,product2,265,N,under 18
127431,product2,365,N,25-35
127463,product2,57,Y,under 18
127471,product8,190,N,under 18
127475,product6,128,N,other
127485,product7,60,N,18 - 25
127499,product1,61.5,N,above 45
127501,product1,355,Y,above 45
127535,product10,332.5,N,above 45
127541,product2,138,N,under 18
127550,product5,446.5,N,under 18
127563,product3,349,N,under 18
127571,product2,1037,N,25-35
127578,product5,1940,N,25-35
127587,product2,338,N,18 - 25
127618,product2,347.5,N,25-35
127656,product1,347.5,N,above 45
127665,product2,347.5,Y,25-35
127673,product2,145,N,25-35
127677,product2,351,N,25-35
127682,product5,446.5,N,under 18
127700,product2,,N,under 18
127701,product3,182,N,25-35
127703,product3,12908,N,under 18
127713,product5,411,N,under 18
127767,product1,331,N,25-35
127769,product8,190,N,under 18
127787,product2,78,N,under 18
127799,product1,61,N,above 45
127827,product5,51,Y,25-35
127834,product1,330,N,above 45
127839,product1,364.5,N,under 18
127854,product2,35,N,25-35
127857,product2,84,Y,under 18
127863,product8,164,N,under 18
127877,product1,62,N,above 45
127892,product5,365,N,25-35
127896,product5,74,N,25-35
127898,product3,1092,N,25-35
127905,product11,493,N,25-35
127925,product3,700,N,25-35
127935,product1,324,N,under 18
127949,product2,105,Y,above 45
127961,product2,383,N,25-35
127965,product2,126,N,under 18
127976,product1,62,N,above 45
127980,product2,133,N,above 45
128021,product3,440,N,other
128035,product2,114,N,under 18
128044,product2,338.5,N,25-35
128049,product5,366,Y,25-35
128080,product3,440,N,other
128096,product3,357,N,under 18
128119,product2,105,N,above 45
128145,product2,,Y,25-35
128147,product2,42,N,under 18
128163,product3,368,N,under 18
128164,product5,687,N,above 45
128183,product1,194,N,above 45
128183,product4,336,N,above 45
128280,product1,322.5,N,above 45
128311,product5,252,N,above 45
128325,product3,58,N,above 45
128348,product11,257.5,N,under 18
128349,product1,318.5,N,25-35
128353,product1,4,N,above 45
128394,product8,190,Y,under 18
128399,product8,173,N,under 18
128413,product2,257,N,under 18
128437,product2,257,N,under 18
128446,product2,126,N,under 18
128454,product11,320,N,25-35
128472,product2,257,N,under 18
128473,product2,502,N,25-35
128549,product10,903,N,under 18
128552,product3,353,N,under 18
128564,product2,109,N,above 45
128596,product5,446.5,N,under 18
128598,product10,5646,N,under 18
128617,product3,329.5,N,25-35
128665,product11,155,N,under 18
128677,product5,331,N,above 45
128681,product3,338,N,above 45
128705,product11,493,N,25-35
128726,product2,353,Y,25-35
128733,product8,190,N,under 18
128734,product8,190,N,under 18
128738,product1,15,N,above 45
128758,product5,44,N,above 45
128767,product2,43,N,under 18
128767,product11,124.5,Y,under 18
128803,product3,3814,N,25-35
128807,product3,362.5,N,under 18
128818,product10,570,N,under 18
128853,product1,493,N,25-35
128893,product1,1370.5,N,above 45
128896,product11,3996,N,under 18
128971,product3,2042,N,18 - 25
128985,product1,1285,Y,under 18
128985,product11,288,N,under 18
128989,product3,182,N,25-35
128995,product10,903,N,under 18
129007,product3,138,N,above 45
129023,product11,41,N,under 18
129044,product2,259,N,under 18
129055,product2,257,N,under 18
129084,product2,124.5,N,under 18
129090,product2,257,N,under 18
129126,product10,3724,N,under 18
129127,product8,191.5,N,under 18
129156,product5,411,Y,under 18
129183,product2,265,N,under 18
129190,product10,909,N,25-35
129205,product5,336,N,above 45
129228,product2,259,N,under 18
129296,product1,347.5,N,above 45
129297,product1,353,N,above 45
129312,product2,256,N,under 18
129314,product2,1751,N,25-35
129406,product2,101,N,under 18
129408,product5,331,N,above 45
129436,product2,351,Y,25-35
129449,product3,182,N,25-35
129455,product1,347.5,N,above 45
129469,product1,253,N,under 18
129508,product11,324,N,under 18
129538,product1,348.5,N,under 18
129540,product5,350,Y,above 45
129572,product2,257,N,under 18
129625,product10,296,N,18 - 25
129636,product10,479,N,under 18
129652,product3,973,Y,25-35
129745,product10,770,N,35-45
129772,product1,256,N,under 18
129821,product10,332.5,N,above 45
129826,product10,826,N,18 - 25
129838,product3,1838,N,under 18
129852,product3,349,N,under 18
129887,product10,113,N,35-45
129940,product2,137.5,N,under 18
129981,product2,851,N,above 45
129981,product3,129,Y,above 45
130004,product2,25,N,under 18
130012,product2,361,N,25-35
130045,product2,88,N,under 18
130073,product2,110,N,above 45
130080,product5,274,N,above 45
130083,product1,44,N,above 45
130088,product5,343,N,above 45
130131,product3,349,N,under 18
130154,product2,189,N,above 45
130181,product7,191,N,18 - 25
130230,product5,50,N,25-35
130252,product10,161,N,under 18
130259,product3,362.5,N,under 18
130269,product5,291.5,N,under 18
130273,product10,426.5,N,other
130275,product1,340.5,N,25-35
130299,product5,382.5,N,above 45
130304,product8,,N,under 18
130305,product8,,N,under 18
130333,product2,708,N,25-35
130333,product6,15,N,25-35
130357,product1,353,N,above 45
130363,product2,73,N,under 18
130367,product2,114,Y,under 18
130383,product8,286,N,under 18
130383,product5,173,N,under 18
130400,product3,357,N,under 18
130420,product2,105,N,25-35
130445,product5,365,Y,25-35
130451,product8,173,N,under 18
130453,product5,274,N,above 45
130466,product4,246,N,25-35
130479,product2,332.5,N,above 45
130493,product5,343,N,above 45
130502,product3,349,N,under 18
130516,product10,1190,N,above 45
130553,product2,84,N,under 18
130563,product2,338.5,N,25-35
130568,product1,330,N,above 45
130570,product6,257,N,35-45
130633,product11,269,Y,under 18
130641,product1,14,Y,above 45
130648,product5,331,N,above 45
130650,product1,353,N,above 45
130679,product2,129,N,above 45
130714,product3,368,N,under 18
130726,product10,161,N,under 18
130732,product3,600,Y,under 18
130833,product2,89,Y,above 45
130865,product2,460,N,25-35
130887,product5,294.5,N,above 45
130893,product1,342.5,Y,above 45
130894,product1,51,N,above 45
130895,product3,182,N,25-35
130913,product2,110,N,above 45
130917,product2,114,Y,under 18
130919,product2,15,N,under 18
130924,product2,2,N,25-35
130937,product3,349,N,under 18
130992,product8,315,N,under 18
131041,product2,351,Y,25-35
131062,product2,105,N,25-35
131063,product2,126,N,under 18
131089,product11,973.5,N,25-35
131093,product11,251,N,35-45
131140,product8,,N,under 18
131150,product10,305.5,N,under 18
131238,product3,482,N,above 45
131387,product2,124.5,N,above 45
131388,product8,190,N,under 18
131393,product2,599,N,under 18
131403,product2,51,N,under 18
131429,product2,109,N,25-35
131444,product2,77,N,under 18
131468,product2,81,Y,under 18
131480,product2,124.5,N,under 18
131488,product2,126,Y,under 18
131507,product8,211,N,under 18
131508,product8,173,Y,under 18
131550,product1,338.5,Y,above 45
131557,product5,37,N,25-35
131597,product1,347.5,N,above 45
131627,product10,3850,N,under 18
131629,product8,190,Y,under 18
131707,product2,622,N,25-35
131707,product9,354,N,25-35
131761,product2,92,Y,under 18
131791,product1,61.5,N,above 45
131799,product2,41,Y,under 18
131808,product2,443,Y,above 45
131820,product3,349,N,under 18
131838,product10,138,N,under 18
131872,product6,332.5,N,above 45
131872,product11,332.5,N,above 45
131885,product10,181,N,under 18
131917,product2,89,Y,under 18
131921,product2,92,Y,under 18
131922,product2,347.5,N,25-35
131941,product2,161,N,under 18
131977,product3,1337,N,under 18
131990,product2,126,N,under 18
132049,product5,3220,Y,25-35
132080,product2,78,Y,under 18
132109,product1,342.5,Y,above 45
132116,product7,2044,Y,35-45
132205,product3,426.5,Y,other
132231,product3,182,N,25-35
132237,product3,426.5,Y,other
132239,product5,315,N,25-35
132251,product2,89,N,above 45
132278,product1,61.5,N,above 45
132281,product2,114,N,under 18
132285,product2,124.5,N,under 18
132289,product2,297,N,25-35
132304,product10,306,N,18 - 25
132320,product1,32,N,above 45
132349,product3,530,N,under 18
132393,product1,329,N,above 45
132415,product3,3346,N,25-35
132419,product2,4667,N,18 - 25
132451,product5,235,N,above 45
132457,product3,329.5,N,25-35
132466,product1,316,N,above 45
132477,product5,291.5,N,under 18
132496,product5,315,N,25-35
132524,product2,,N,above 45
132582,product2,114,N,under 18
132623,product8,173,N,under 18
132658,product2,313.5,Y,25-35
132664,product1,329,N,above 45
132672,product1,,N,above 45
132678,product1,342.5,N,above 45
132688,product3,166,N,under 18
132694,product3,182,N,25-35
132748,product3,1610,N,under 18
132753,product1,61.5,N,above 45
132760,product1,320,N,25-35
132763,product11,457,N,25-35
132780,product11,1298,N,under 18
132805,product11,963.5,N,25-35
132849,product3,182,N,25-35
132859,product11,193,N,35-45
132866,product11,12,N,35-45
132910,product2,105,N,25-35
132931,product1,335,N,above 45
132936,product5,333,N,above 45
132939,product2,101,N,above 45
132941,product2,105,N,25-35
132951,product2,35,N,under 18
132961,product3,,N,25-35
132964,product8,168.5,Y,under 18
132967,product8,211,N,under 18
132979,product1,234,N,above 45
132986,product3,362.5,N,under 18
132993,product2,568,N,under 18
133006,product2,110,N,above 45
133024,product11,193,N,35-45
133037,product1,391,N,under 18
133037,product11,690,N,under 18
133043,product7,2195,N,18 - 25
133053,product11,551.5,N,18 - 25
133056,product11,432,N,25-35
